"countyfips"	"sort"	"popch2023"	"pop_pctch2023"	"nat2023"	"int_mig2023"	"dom_mig2023"	"STNAME"	"CTYNAME"	"ESTIMATESBASE2020"	"POPESTIMATE2023"	"bach19"	"bach22"	"pop25_19"	"pop25_22"	"cont_code"	"party"	"pctwon"	"RUCC_2023"	"RUCC23_desc"
"56037"	3140	-1022	"-2"	154	61	-1221	"Wyoming"	"Sweetwater County"	42271	41249	NA	NA	NA	NA	"5"	"REPUBLICAN"	73.2	"5"	"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area"
"42121"	2307	-1031	"-2"	-1181	22	124	"Pennsylvania"	"Venango County"	50462	49431	NA	NA	NA	NA	"5"	"REPUBLICAN"	70	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"36023"	1842	-1048	"-2"	-354	37	-741	"New York"	"Cortland County"	46800	45752	NA	NA	NA	NA	"5"	"REPUBLICAN"	49.3	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"29155"	1563	-1049	"-7"	-283	39	-803	"Missouri"	"Pemiscot County"	15662	14613	NA	NA	NA	NA	"6"	"REPUBLICAN"	71.8	"7"	"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
"51121"	2882	-1053	"-1"	-414	1610	-2255	"Virginia"	"Montgomery County"	99719	98666	25730	26910	56445	54183	"4"	"DEMOCRATIC"	51.6	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"17121"	658	-1063	"-3"	-505	10	-581	"Illinois"	"Marion County"	37736	36673	NA	NA	NA	NA	"5"	"REPUBLICAN"	72.6	"7"	"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
"17057"	626	-1067	"-3"	-812	1	-260	"Illinois"	"Fulton County"	33608	32541	NA	NA	NA	NA	"5"	"REPUBLICAN"	59.2	"6"	"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
"36033"	1847	-1071	"-2"	-270	62	-896	"New York"	"Franklin County"	47573	46502	NA	NA	NA	NA	"5"	"REPUBLICAN"	49.8	"7"	"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
"22001"	1116	-1082	"-2"	-189	-16	-920	"Louisiana"	"Acadia Parish"	57571	56489	NA	NA	NA	NA	"3"	"REPUBLICAN"	79.5	"2"	"Metro - Counties in metro areas of 250,000 to 1 million population"
"36021"	1841	-1090	"-2"	-939	118	-260	"New York"	"Columbia County"	61560	60470	NA	NA	NA	NA	"5"	"DEMOCRATIC"	57	"6"	"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
"22097"	1164	-1093	"-1"	-218	162	-1073	"Louisiana"	"St. Landry Parish"	82557	81464	6318	8292	54195	52252	"5"	"REPUBLICAN"	56.3	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"36053"	1857	-1096	"-2"	-498	102	-711	"New York"	"Madison County"	68017	66921	11610	14889	48107	46411	"3"	"REPUBLICAN"	53.7	"2"	"Metro - Counties in metro areas of 250,000 to 1 million population"
"36035"	1848	-1099	"-2"	-953	38	-181	"New York"	"Fulton County"	53333	52234	NA	NA	NA	NA	"5"	"REPUBLICAN"	63.9	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"13063"	420	-1103	"0"	4506	1868	-7613	"Georgia"	"Clayton County"	299403	298300	34151	42935	181688	187870	"2"	"DEMOCRATIC"	85	"1"	"Metro - Counties in metro areas of 1 million population or more"
"54109"	3049	-1112	"-5"	-621	-6	-498	"West Virginia"	"Wyoming County"	21389	20277	NA	NA	NA	NA	"6"	"REPUBLICAN"	85.6	"8"	"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
"51740"	2945	-1119	"-1"	116	206	-1459	"Virginia"	"Portsmouth city"	97912	96793	13730	14152	63624	62986	"2"	"DEMOCRATIC"	69.4	"1"	"Metro - Counties in metro areas of 1 million population or more"
"55101"	3101	-1122	"-1"	-327	710	-1532	"Wisconsin"	"Racine County"	197735	196613	35110	42414	134721	133930	"4"	"REPUBLICAN"	51.2	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"21133"	1062	-1127	"-5"	-745	0	-392	"Kentucky"	"Letcher County"	21550	20423	NA	NA	NA	NA	"6"	"REPUBLICAN"	79.1	"9"	"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
"22075"	1153	-1129	"-5"	158	65	-1390	"Louisiana"	"Plaquemines Parish"	23515	22386	NA	NA	NA	NA	"2"	"REPUBLICAN"	67.3	"1"	"Metro - Counties in metro areas of 1 million population or more"
"45089"	2363	-1132	"-4"	-889	87	-324	"South Carolina"	"Williamsburg County"	31023	29891	NA	NA	NA	NA	"6"	"DEMOCRATIC"	64.4	"6"	"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
"29063"	1517	-1135	"-10"	-158	-13	-892	"Missouri"	"DeKalb County"	11034	9899	NA	NA	NA	NA	"4"	"REPUBLICAN"	79	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"06015"	195	-1156	"-4"	-275	14	-905	"California"	"Del Norte County"	27745	26589	NA	NA	NA	NA	"5"	"REPUBLICAN"	56.4	"7"	"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
"01087"	44	-1157	"-6"	-323	33	-849	"Alabama"	"Macon County"	19527	18370	NA	NA	NA	NA	"6"	"DEMOCRATIC"	81.5	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"20177"	979	-1161	"-1"	-654	188	-797	"Kansas"	"Shawnee County"	178907	177746	37817	36944	120718	120306	"4"	"DEMOCRATIC"	50.2	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"55027"	3063	-1163	"-1"	-1181	212	-189	"Wisconsin"	"Dodge County"	89394	88231	11163	12820	63466	65027	"5"	"REPUBLICAN"	64.7	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"06093"	234	-1172	"-3"	-845	46	-348	"California"	"Siskiyou County"	44077	42905	NA	NA	NA	NA	"6"	"REPUBLICAN"	56.6	"7"	"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
"54051"	3020	-1178	"-4"	-729	27	-482	"West Virginia"	"Marshall County"	30583	29405	NA	NA	NA	NA	"4"	"REPUBLICAN"	74.1	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"54009"	2999	-1178	"-5"	-858	40	-362	"West Virginia"	"Brooke County"	22551	21373	NA	NA	NA	NA	"4"	"REPUBLICAN"	70.8	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"13245"	510	-1189	"-1"	570	348	-2255	"Georgia"	"Richmond County"	206603	205414	26666	34400	133688	135742	"3"	"DEMOCRATIC"	67.9	"2"	"Metro - Counties in metro areas of 250,000 to 1 million population"
"39167"	2129	-1190	"-2"	-1060	83	-233	"Ohio"	"Washington County"	59767	58577	NA	NA	NA	NA	"5"	"REPUBLICAN"	69.6	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"17195"	695	-1196	"-2"	-747	93	-566	"Illinois"	"Whiteside County"	55694	54498	NA	NA	NA	NA	"5"	"REPUBLICAN"	53.1	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"20169"	975	-1199	"-2"	-364	168	-1015	"Kansas"	"Saline County"	54297	53098	NA	NA	NA	NA	"5"	"REPUBLICAN"	64.1	"5"	"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area"
"35009"	1803	-1204	"-2"	802	173	-2163	"New Mexico"	"Curry County"	48426	47222	NA	NA	NA	NA	"5"	"REPUBLICAN"	69.2	"5"	"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area"
"48037"	2544	-1212	"-1"	-685	215	-790	"Texas"	"Bowie County"	92899	91687	11988	14449	62896	62512	"4"	"REPUBLICAN"	70.9	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"39081"	2086	-1222	"-2"	-1604	41	334	"Ohio"	"Jefferson County"	65248	64026	NA	NA	NA	NA	"4"	"REPUBLICAN"	68.4	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"22069"	1150	-1225	"-3"	-307	4	-911	"Louisiana"	"Natchitoches Parish"	37516	36291	NA	NA	NA	NA	"5"	"REPUBLICAN"	56.5	"6"	"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
"28051"	1429	-1226	"-7"	-253	1	-970	"Mississippi"	"Holmes County"	17003	15777	NA	NA	NA	NA	"6"	"DEMOCRATIC"	81.2	"2"	"Metro - Counties in metro areas of 250,000 to 1 million population"
"36073"	1867	-1233	"-3"	-301	79	-965	"New York"	"Orleans County"	40357	39124	NA	NA	NA	NA	"2"	"REPUBLICAN"	66.2	"1"	"Metro - Counties in metro areas of 1 million population or more"
"54005"	2997	-1233	"-6"	-604	3	-634	"West Virginia"	"Boone County"	21809	20576	NA	NA	NA	NA	"4"	"REPUBLICAN"	75.6	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"54107"	3048	-1240	"-1"	-1391	89	41	"West Virginia"	"Wood County"	84292	83052	12190	14759	59703	59851	"4"	"REPUBLICAN"	70.2	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"54069"	3029	-1246	"-3"	-1033	82	-303	"West Virginia"	"Ohio County"	42440	41194	NA	NA	NA	NA	"4"	"REPUBLICAN"	62.1	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"51089"	2866	-1247	"-2"	-1809	11	534	"Virginia"	"Henry County"	50949	49702	NA	NA	NA	NA	"5"	"REPUBLICAN"	64.1	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"36115"	1888	-1250	"-2"	-677	62	-634	"New York"	"Washington County"	61297	60047	NA	NA	NA	NA	"4"	"REPUBLICAN"	56.4	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"29069"	1520	-1253	"-4"	-519	17	-750	"Missouri"	"Dunklin County"	28285	27032	NA	NA	NA	NA	"5"	"REPUBLICAN"	78.1	"7"	"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
"51027"	2836	-1256	"-6"	-666	21	-615	"Virginia"	"Buchanan County"	20343	19087	NA	NA	NA	NA	"6"	"REPUBLICAN"	83.5	"9"	"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
"54033"	3011	-1275	"-2"	-1024	56	-327	"West Virginia"	"Harrison County"	65914	64639	12354	13648	48151	46201	"5"	"REPUBLICAN"	67.9	"5"	"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area"
"22009"	1120	-1284	"-3"	-462	55	-899	"Louisiana"	"Avoyelles Parish"	39692	38408	NA	NA	NA	NA	"6"	"REPUBLICAN"	69.6	"6"	"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
"17001"	598	-1288	"-2"	-543	16	-771	"Illinois"	"Adams County"	65729	64441	NA	NA	NA	NA	"5"	"REPUBLICAN"	72.2	"5"	"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area"
"36017"	1839	-1300	"-3"	-651	4	-628	"New York"	"Chenango County"	47220	45920	NA	NA	NA	NA	"6"	"REPUBLICAN"	60.1	"6"	"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
"48169"	2610	-1300	"-22"	-49	143	-1546	"Texas"	"Garza County"	5817	4517	NA	NA	NA	NA	"6"	"REPUBLICAN"	85.5	"2"	"Metro - Counties in metro areas of 250,000 to 1 million population"
"54099"	3044	-1302	"-3"	-974	83	-429	"West Virginia"	"Wayne County"	38988	37686	NA	NA	NA	NA	"3"	"REPUBLICAN"	74.3	"2"	"Metro - Counties in metro areas of 250,000 to 1 million population"
"28027"	1417	-1308	"-6"	-237	231	-1290	"Mississippi"	"Coahoma County"	21385	20077	NA	NA	NA	NA	"5"	"DEMOCRATIC"	70.8	"6"	"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
"31111"	1712	-1309	"-4"	-460	30	-872	"Nebraska"	"Lincoln County"	34674	33365	NA	NA	NA	NA	"5"	"REPUBLICAN"	76.4	"5"	"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area"
"51185"	2911	-1317	"-3"	-1564	46	194	"Virginia"	"Tazewell County"	40437	39120	NA	NA	NA	NA	"5"	"REPUBLICAN"	83	"7"	"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
"19113"	848	-1324	"-1"	1340	1625	-4384	"Iowa"	"Linn County"	230296	228972	50780	57481	153872	156869	"3"	"DEMOCRATIC"	55.6	"2"	"Metro - Counties in metro areas of 250,000 to 1 million population"
"37083"	1934	-1327	"-3"	-974	93	-477	"North Carolina"	"Halifax County"	48625	47298	NA	NA	NA	NA	"5"	"DEMOCRATIC"	60.3	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"08037"	265	-1337	"-2"	1097	186	-2669	"Colorado"	"Eagle County"	55718	54381	NA	NA	NA	NA	"5"	"DEMOCRATIC"	63.8	"5"	"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area"
"21193"	1092	-1337	"-5"	-765	14	-592	"Kentucky"	"Perry County"	28470	27133	NA	NA	NA	NA	"6"	"REPUBLICAN"	76.5	"7"	"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
"17099"	647	-1341	"-1"	-1027	166	-562	"Illinois"	"LaSalle County"	109650	108309	12610	14967	77631	77585	"5"	"REPUBLICAN"	56.2	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"26017"	1242	-1355	"-1"	-2025	26	613	"Michigan"	"Bay County"	103855	102500	16177	16713	74917	74767	"4"	"REPUBLICAN"	55	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"39023"	2057	-1361	"-1"	-1860	318	122	"Ohio"	"Clark County"	135971	134610	14906	19106	91882	93343	"4"	"REPUBLICAN"	60.8	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"39003"	2047	-1373	"-1"	-422	143	-1141	"Ohio"	"Allen County"	102211	100838	13387	13523	69051	67774	"4"	"REPUBLICAN"	69	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"45085"	2361	-1383	"-1"	-416	160	-1170	"South Carolina"	"Sumter County"	105548	104165	15429	17863	71171	69619	"4"	"DEMOCRATIC"	56	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"39157"	2124	-1391	"-1"	-602	150	-986	"Ohio"	"Tuscarawas County"	93265	91874	11726	13576	64032	63720	"5"	"REPUBLICAN"	69.2	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"45075"	2356	-1401	"-2"	-1818	131	248	"South Carolina"	"Orangeburg County"	84221	82820	12186	10221	58454	56500	"5"	"DEMOCRATIC"	66.2	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"36101"	1881	-1409	"-2"	-717	207	-912	"New York"	"Steuben County"	93571	92162	16541	16252	67762	66171	"5"	"REPUBLICAN"	63.4	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"54019"	3004	-1411	"-3"	-1177	15	-273	"West Virginia"	"Fayette County"	40483	39072	NA	NA	NA	NA	"4"	"REPUBLICAN"	68.7	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"06109"	242	-1420	"-3"	-1194	49	-240	"California"	"Tuolumne County"	55624	54204	NA	NA	NA	NA	"5"	"REPUBLICAN"	58.2	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"13089"	433	-1433	"0"	13754	10528	-25448	"Georgia"	"DeKalb County"	764425	762992	234279	244263	521555	527161	"2"	"DEMOCRATIC"	83.1	"1"	"Metro - Counties in metro areas of 1 million population or more"
"36009"	1835	-1434	"-2"	-888	57	-607	"New York"	"Cattaraugus County"	77034	75600	11259	11667	52903	53755	"5"	"REPUBLICAN"	63.3	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"06099"	237	-1452	"0"	5916	2487	-10294	"California"	"Stanislaus County"	552882	551430	60583	66212	349579	351940	"3"	"DEMOCRATIC"	49.2	"2"	"Metro - Counties in metro areas of 250,000 to 1 million population"
"42081"	2287	-1465	"-1"	-1580	252	-156	"Pennsylvania"	"Lycoming County"	114189	112724	19553	19765	80491	80235	"4"	"REPUBLICAN"	70	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"36099"	1880	-1467	"-4"	-175	41	-1361	"New York"	"Seneca County"	33816	32349	NA	NA	NA	NA	"5"	"REPUBLICAN"	53	"6"	"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
"42005"	2249	-1486	"-2"	-1459	26	-73	"Pennsylvania"	"Armstrong County"	65560	64074	7527	7596	48151	48310	"2"	"REPUBLICAN"	75.6	"1"	"Metro - Counties in metro areas of 1 million population or more"
"28133"	1470	-1504	"-6"	-396	36	-1145	"Mississippi"	"Sunflower County"	25972	24468	NA	NA	NA	NA	"5"	"DEMOCRATIC"	70	"7"	"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
"41067"	2244	-1504	"0"	6194	5401	-13782	"Oregon"	"Washington County"	600369	598865	183923	196453	417283	424015	"2"	"DEMOCRATIC"	65.5	"1"	"Metro - Counties in metro areas of 1 million population or more"
"21095"	1043	-1509	"-6"	-853	0	-658	"Kentucky"	"Harlan County"	26833	25324	NA	NA	NA	NA	"6"	"REPUBLICAN"	85.4	"7"	"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
"21071"	1031	-1518	"-4"	-1016	2	-492	"Kentucky"	"Floyd County"	35941	34423	NA	NA	NA	NA	"6"	"REPUBLICAN"	74.9	"7"	"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
"42097"	2295	-1521	"-2"	-1474	78	-182	"Pennsylvania"	"Northumberland County"	91641	90120	10764	12935	66938	67377	"5"	"REPUBLICAN"	68.5	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"17177"	686	-1526	"-3"	-854	62	-737	"Illinois"	"Stephenson County"	44631	43105	NA	NA	NA	NA	"5"	"REPUBLICAN"	56.8	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"17089"	642	-1534	"0"	5342	1342	-8607	"Illinois"	"Kane County"	516516	514982	116488	123629	351487	344233	"2"	"DEMOCRATIC"	56.1	"1"	"Metro - Counties in metro areas of 1 million population or more"
"17095"	645	-1547	"-3"	-887	351	-1030	"Illinois"	"Knox County"	49958	48411	NA	NA	NA	NA	"5"	"REPUBLICAN"	51.9	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"54059"	3024	-1550	"-7"	-662	-6	-887	"West Virginia"	"Mingo County"	23573	22023	NA	NA	NA	NA	"6"	"REPUBLICAN"	85.3	"8"	"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
"13271"	523	-1556	"-12"	-242	75	-1412	"Georgia"	"Telfair County"	12476	10920	NA	NA	NA	NA	"6"	"REPUBLICAN"	65.2	"9"	"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
"36089"	1875	-1561	"-1"	-586	301	-1310	"New York"	"St. Lawrence County"	108501	106940	16417	17052	72234	70893	"5"	"REPUBLICAN"	54.4	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"17091"	643	-1570	"-1"	-596	294	-1291	"Illinois"	"Kankakee County"	107510	105940	14118	15488	72229	70777	"4"	"REPUBLICAN"	57.2	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"51540"	2921	-1570	"-3"	727	581	-2881	"Virginia"	"Charlottesville city"	46553	44983	NA	NA	NA	NA	"4"	"DEMOCRATIC"	85.5	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"39013"	2052	-1579	"-2"	-1562	-5	-25	"Ohio"	"Belmont County"	66497	64918	8331	10141	49321	48051	"4"	"REPUBLICAN"	71.2	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"39043"	2067	-1584	"-2"	-1398	100	-302	"Ohio"	"Erie County"	75619	74035	13013	14942	53808	53652	"5"	"REPUBLICAN"	54.9	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"38101"	2043	-1594	"-2"	1361	231	-3213	"North Dakota"	"Ward County"	69926	68332	12413	12015	43064	44415	"5"	"REPUBLICAN"	70.7	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"35005"	1800	-1595	"-2"	-234	294	-1701	"New Mexico"	"Chaves County"	65156	63561	NA	NA	NA	NA	"5"	"REPUBLICAN"	69.8	"5"	"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area"
"42059"	2276	-1596	"-4"	-882	-10	-718	"Pennsylvania"	"Greene County"	35953	34357	NA	NA	NA	NA	"6"	"REPUBLICAN"	71.2	"6"	"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
"54055"	3022	-1597	"-3"	-1605	74	-74	"West Virginia"	"Mercer County"	59654	58057	NA	NA	NA	NA	"5"	"REPUBLICAN"	76.5	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"28087"	1447	-1598	"-3"	-59	55	-1604	"Mississippi"	"Lowndes County"	58881	57283	NA	NA	NA	NA	"5"	"REPUBLICAN"	50.7	"5"	"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area"
"42073"	2283	-1599	"-2"	-1914	16	273	"Pennsylvania"	"Lawrence County"	86071	84472	14105	15393	61638	60628	"5"	"REPUBLICAN"	64.2	"1"	"Metro - Counties in metro areas of 1 million population or more"
"05107"	166	-1610	"-10"	-294	58	-1353	"Arkansas"	"Phillips County"	16571	14961	NA	NA	NA	NA	"5"	"DEMOCRATIC"	58	"7"	"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
"05139"	182	-1653	"-4"	-507	96	-1256	"Arkansas"	"Union County"	39050	37397	NA	NA	NA	NA	"5"	"REPUBLICAN"	63.1	"7"	"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
"55059"	3079	-1662	"-1"	-21	540	-2278	"Wisconsin"	"Kenosha County"	169150	167488	33916	31154	114483	115531	"2"	"REPUBLICAN"	50.7	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"54047"	3018	-1676	"-9"	-801	43	-911	"West Virginia"	"McDowell County"	19115	17439	NA	NA	NA	NA	"6"	"REPUBLICAN"	78.9	"9"	"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
"22067"	1149	-1683	"-7"	-682	13	-1006	"Louisiana"	"Morehouse Parish"	25638	23955	NA	NA	NA	NA	"5"	"REPUBLICAN"	56.2	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"06101"	238	-1688	"-2"	844	654	-3206	"California"	"Sutter County"	99636	97948	13224	14322	62991	65284	"4"	"REPUBLICAN"	57.2	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"20061"	921	-1688	"-5"	2252	224	-4140	"Kansas"	"Geary County"	36735	35047	NA	NA	NA	NA	"5"	"REPUBLICAN"	55.4	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"39155"	2123	-1691	"-1"	-3638	95	1846	"Ohio"	"Trumbull County"	202064	200373	27794	30623	142450	143665	"3"	"REPUBLICAN"	54.6	"2"	"Metro - Counties in metro areas of 250,000 to 1 million population"
"39029"	2060	-1697	"-2"	-1829	-13	120	"Ohio"	"Columbiana County"	101879	100182	11481	11695	73872	72930	"5"	"REPUBLICAN"	71.7	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"36019"	1840	-1723	"-2"	-559	171	-1384	"New York"	"Clinton County"	79838	78115	14270	16387	56005	55807	"5"	"DEMOCRATIC"	51.5	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"22119"	1175	-1728	"-5"	-972	62	-791	"Louisiana"	"Webster Parish"	36966	35238	NA	NA	NA	NA	"3"	"REPUBLICAN"	64.9	"6"	"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
"54045"	3017	-1747	"-5"	-1194	-5	-556	"West Virginia"	"Logan County"	32574	30827	NA	NA	NA	NA	"5"	"REPUBLICAN"	80.9	"6"	"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
"36011"	1836	-1768	"-2"	-772	65	-1072	"New York"	"Cayuga County"	76253	74485	12988	14668	56060	55029	"5"	"REPUBLICAN"	53.1	"4"	"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
"06089"	232	-1792	"-1"	-2591	570	197	"California"	"Shasta County"	182158	180366	27791	30566	127504	128563	"4"	"REPUBLICAN"	65.4	"3"	"Metro - Counties in metro areas of fewer than 250,000 population"
"17179"	687	-1800	"-1"	-1490	91	-412	"Illinois"	"Tazewell County"	131341	129541	25179	26912	92059	91959	"3"	"REPUBLICAN"	61.6	"2"	"Metro - Counties in metro areas of 250,000 to 1 million population"
"41039"	2230	-1802	"0"	-4471	894	1738	"Oregon"	"Lane County"	382983	381181	85653	94153	264861	266272	"3"	"DEMOCRATIC"	60.5	"2"	"Metro - Counties in metro areas of 250,000 to 1 million population"
